DPDP,id,star,watcher,committer,comunity,have_language,pull_request
TRUE,2516772,1,0,1,1,1,0
TRUE,1528878,0,0,3,3,1,0
FALSE,2512486,0,0,1,1,1,0
TRUE,2513135,1,1,3,3,1,0
FALSE,489428,17,21,3,4,1,1
FALSE,2513741,1,0,1,1,1,0
TRUE,397675,24,20,4,5,1,4
TRUE,515884,312,148,25,30,1,21
FALSE,2514173,1,0,1,1,1,0
FALSE,516785,12,4,3,3,1,0
TRUE,622338,85,42,4,6,1,6
TRUE,1883318,2,1,1,1,1,0
TRUE,2226314,2,1,2,2,1,0
TRUE,2509355,2,0,2,2,1,0
FALSE,2515123,1,0,1,1,0,0
TRUE,2225667,1,1,1,1,1,0
TRUE,2506280,1,0,1,1,1,0
FALSE,2514628,1,0,1,1,1,0
TRUE,1141521,5,2,1,1,1,0
FALSE,2511942,1,0,1,1,1,0
TRUE,2226906,2,1,1,1,1,0
TRUE,2507177,12,10,6,7,1,5
FALSE,2509786,1,0,1,1,1,0
FALSE,2512584,1,0,1,1,1,0
FALSE,2507074,2,0,2,2,1,0
FALSE,2509662,0,0,1,1,1,0
FALSE,2512474,1,0,1,1,1,0
FALSE,82582,2,1,2,2,1,0
TRUE,2418491,32,21,10,20,1,15
TRUE,2516116,3,3,2,3,1,0
TRUE,414600,50,33,6,6,1,3
TRUE,1924877,5,3,1,1,1,0
TRUE,2507982,1,0,1,1,1,0
FALSE,2225608,2,1,2,2,1,0
TRUE,2506226,1,0,1,1,0,0
TRUE,2508928,1,0,1,1,1,0
TRUE,2511613,1,0,1,1,0,0
TRUE,2225760,2,1,1,1,1,0
FALSE,2511736,0,0,1,1,1,0
FALSE,2514711,1,0,1,1,1,0
TRUE,51883,3450,2085,206,322,1,179
TRUE,721660,8,6,3,3,1,0
FALSE,27329776,17,0,4,4,0,0
TRUE,47442009,1,1,2,2,0,0
FALSE,2661076,0,0,2,2,1,0
TRUE,10203483,3,2,2,2,1,0
FALSE,2526459,1,0,2,2,1,0
FALSE,25237359,1,0,2,2,1,1
TRUE,2712120,1,0,1,1,1,0
FALSE,2526960,1,0,1,1,1,0
TRUE,6829325,0,0,1,1,1,0
FALSE,2614036,1,0,1,1,1,0
TRUE,34941831,0,0,3,3,1,0
TRUE,3526071,1,0,2,2,1,0
TRUE,6884165,0,0,2,10,1,0
FALSE,2540554,1,0,1,1,1,0
TRUE,34944050,0,0,2,2,1,0
TRUE,34936881,0,0,2,2,1,0
FALSE,17914605,0,0,3,3,0,0
TRUE,2541784,0,0,1,1,1,0
FALSE,2550051,1,0,2,2,1,0
TRUE,34960584,0,0,3,3,1,0
TRUE,28347625,11,1,2,2,0,0
TRUE,19915921,0,0,1,1,1,0
TRUE,2549169,2,1,1,1,1,0
TRUE,3085184,16,14,7,8,1,11
TRUE,3846656,19,2,10,11,1,4
FALSE,2671757,0,0,2,2,1,0
TRUE,35046944,0,0,2,2,1,0
TRUE,4692942,0,0,2,5,1,0
TRUE,34946965,0,0,2,3,1,0
TRUE,34954886,0,0,1,1,1,0
TRUE,35046622,0,0,2,2,1,0
TRUE,35046503,0,0,3,3,1,0
TRUE,32639143,0,0,2,2,1,0
TRUE,3467057,2,0,1,1,1,0
TRUE,34942151,0,0,3,3,1,0
TRUE,2611529,8,4,15,16,1,15
FALSE,20345642,0,0,3,3,1,0
FALSE,7332544,1,0,1,1,1,0
TRUE,35045852,0,0,2,2,1,0
TRUE,2536551,2,4,4,4,1,2
TRUE,27055034,4,3,2,3,1,0
TRUE,2541409,1,0,1,1,1,0
FALSE,2631476,31,14,14,16,1,17
TRUE,2541119,1,0,1,1,1,0
FALSE,34996134,0,0,4,5,1,0
FALSE,32818987,5,0,2,2,0,0
TRUE,34599126,0,0,8,10,1,0
FALSE,3709288,13,11,2,2,1,0
TRUE,12970706,3,5,1,1,1,0
TRUE,2540492,4,0,1,1,1,0
TRUE,2741823,5,4,2,2,1,0
FALSE,4610280,0,0,1,8,1,0
FALSE,16199178,1,0,1,1,1,0
TRUE,20243712,1,1,2,2,1,1
FALSE,2849134,0,0,3,3,1,0
FALSE,14851211,2,0,2,2,1,0
FALSE,31779162,5,0,1,1,1,0
TRUE,24595068,0,0,2,2,1,0
FALSE,17807374,0,0,1,1,1,0
FALSE,4578023,0,0,1,1,1,0
TRUE,35045608,0,0,2,2,1,0
TRUE,9530694,189,127,21,55,1,22
TRUE,2884315,13,9,2,2,1,1
TRUE,34946422,0,0,2,3,1,0
FALSE,2784462,1,0,1,1,1,0
FALSE,2542357,1,0,1,1,1,0
TRUE,23471005,21,2,4,4,1,0
FALSE,3831940,8,6,1,2,1,0
TRUE,13154923,0,0,1,2,1,0
TRUE,34937215,0,0,4,5,1,0
FALSE,11810527,1,1,1,1,1,0
TRUE,35046203,0,0,2,2,1,0
FALSE,2539957,1,0,1,1,1,0
FALSE,15082901,0,0,7,7,1,0
FALSE,2903347,0,0,2,3,1,0
TRUE,10540346,1,1,41,41,1,0
FALSE,22419074,0,0,3,3,1,0
FALSE,2528345,1,0,3,3,1,0
TRUE,35046254,0,0,2,2,1,0
FALSE,7497996,4,3,2,2,1,0
TRUE,13126926,0,0,1,1,1,0
FALSE,2534949,1,0,2,2,1,0
FALSE,2535810,2,1,1,1,1,0
TRUE,35046269,0,0,3,4,1,0
TRUE,35046037,0,0,2,2,1,0
TRUE,9831767,1,1,1,1,1,0
FALSE,2995428,4,1,2,2,0,1
TRUE,5924739,26,9,5,5,1,1
FALSE,2526318,2,0,1,1,1,0
TRUE,10174123,0,0,1,3,1,0
TRUE,34941734,0,0,1,1,1,0
TRUE,4745303,2,1,2,2,1,1
FALSE,2667144,1,0,4,4,1,0
FALSE,10425646,1,1,1,1,1,0
TRUE,12599937,149,95,67,73,1,50
TRUE,20398298,2,1,1,1,1,0
TRUE,2541210,1,0,1,1,1,0
FALSE,16692835,0,0,4,4,1,1
TRUE,2527686,5,2,2,2,1,1
TRUE,35101754,0,0,2,19,1,1
TRUE,4914292,6,4,2,2,1,1
TRUE,13119350,2,0,45,46,1,37
TRUE,22112466,321,7,5,47,1,20
TRUE,34942586,0,0,2,2,1,0
TRUE,8878030,8,3,2,2,1,1
FALSE,13011057,0,0,1,1,1,0
TRUE,34937256,0,0,2,2,1,0
TRUE,29024148,3,2,1,1,1,0
TRUE,3426010,9,3,1,1,1,0
FALSE,2528542,1,0,1,1,1,0
FALSE,7341745,3,0,1,1,1,0
TRUE,10944693,8,8,1,1,1,0
FALSE,15992574,0,0,5,5,0,0
TRUE,17566447,36,1,10,12,1,13
FALSE,4102998,1,1,3,3,1,1
TRUE,32647533,3,0,1,1,1,0
FALSE,10903380,1,1,1,1,1,0
FALSE,25724700,0,0,3,3,1,0
TRUE,34958913,0,0,4,4,1,0
FALSE,2536333,1,0,1,1,1,0
TRUE,34958086,0,0,2,2,1,0
TRUE,4809489,10,8,2,2,0,0
FALSE,11590827,7,5,14,17,1,0
FALSE,20666803,0,0,2,2,1,0
FALSE,2531852,1,0,1,1,1,0
TRUE,4200645,6,5,1,1,1,0
FALSE,2691115,1,1,1,1,1,0
FALSE,2536768,0,0,1,1,1,0
TRUE,2642800,1,0,1,1,1,0
TRUE,35046110,0,0,2,2,1,0
FALSE,10472425,48,2,35,37,1,0
TRUE,2636918,1,0,2,2,1,1
FALSE,9168869,5,3,4,5,1,1
TRUE,16171226,0,0,14,14,1,2
TRUE,34958175,0,0,3,3,1,0
TRUE,35046585,0,0,2,2,1,0
FALSE,14311584,430,110,10,21,1,0
TRUE,2540361,14,0,1,2,1,0
FALSE,2852827,4,5,3,4,1,3
TRUE,7801606,290,219,16,28,1,8
TRUE,12834256,0,0,1,1,1,0
FALSE,13734569,11,2,6,6,1,0
FALSE,20346037,0,1,3,3,1,0
TRUE,11169566,2,2,1,1,1,0
FALSE,19154055,0,0,1,1,1,0
TRUE,22057176,22,16,9,11,1,6
TRUE,2532765,1,0,1,1,1,0
TRUE,35213886,0,0,1,1,1,0
TRUE,34945949,0,0,1,1,1,0
TRUE,35046335,0,0,3,3,1,0
FALSE,2535362,1,0,1,1,1,0
TRUE,35046835,0,0,3,4,1,0
TRUE,3867787,62,54,1,1,1,0
FALSE,11127537,1,1,15,15,1,11
FALSE,34958691,0,0,3,3,1,0
TRUE,5859893,1,0,1,1,1,0
TRUE,6670035,0,0,1,1,0,0
FALSE,40538637,0,0,1,1,1,0
FALSE,28103004,0,0,1,1,1,0
TRUE,2532017,1,0,1,1,1,0
TRUE,35045999,0,0,3,3,1,0
TRUE,4309075,74,13,8,14,1,14
FALSE,9812902,179,8,47,47,1,0
FALSE,2532313,1,0,1,1,1,0
TRUE,5318209,2,1,2,2,1,0
TRUE,10069119,2,1,1,1,1,0
FALSE,34959302,0,0,6,6,1,0
FALSE,5139989,0,0,3,4,1,0
TRUE,19615437,3,3,2,2,1,10
TRUE,35045784,0,0,2,2,1,0
FALSE,3025839,1,0,3,3,0,0
TRUE,35039074,0,0,2,2,1,0
FALSE,2540861,1,0,1,1,0,0
TRUE,35208668,0,0,3,3,1,0
TRUE,10286923,1,1,1,1,1,0
TRUE,35039055,0,0,3,3,1,0
FALSE,2535420,2,0,1,1,0,0
TRUE,3469744,1,0,1,1,1,0
TRUE,10382785,2,2,3,3,1,0
TRUE,34942942,0,0,3,4,1,0
FALSE,17636724,1,0,1,1,1,0
TRUE,3642904,1,0,1,1,1,0
FALSE,4919013,0,0,2,2,1,0
FALSE,4931168,0,0,1,1,1,0
TRUE,21398673,1,1,1,1,1,0
TRUE,2528713,14,8,1,1,1,0
FALSE,4976434,1,0,1,1,1,0
FALSE,10872764,0,0,3,3,1,0
TRUE,6972322,0,2,26,78,1,6
FALSE,25695986,0,0,2,2,1,0
TRUE,34941636,0,0,2,3,1,0
FALSE,30020896,0,0,3,3,1,0
TRUE,3137189,0,0,4,4,1,1
TRUE,7369261,195,44,16,23,1,3
TRUE,2557242,2,1,3,4,1,0
FALSE,2670194,1,0,1,1,1,0
TRUE,35581798,1,1,2,2,1,0
TRUE,2540647,4,3,4,4,1,0
FALSE,2529786,2,1,1,1,1,0
FALSE,3084929,8,3,8,8,1,0
TRUE,35046018,0,0,2,2,1,0
TRUE,4146927,1,0,1,1,0,0
TRUE,2536556,1,0,1,1,1,0
TRUE,6955375,0,0,1,93,1,0
TRUE,10769129,1,1,1,1,1,0
FALSE,2847953,2,0,5,5,1,8
FALSE,2541454,2,1,2,2,1,0
FALSE,2646935,2,0,1,1,1,0
FALSE,43397912,1,0,2,2,1,0
TRUE,35046088,0,0,2,2,1,0
TRUE,34476578,0,0,3,3,1,0
FALSE,9982022,3,1,6,92,1,0
FALSE,2526065,1,0,1,1,1,0
FALSE,2557967,1,0,2,2,1,0
TRUE,8259134,3,3,6,6,1,139
TRUE,3309663,8,0,1,10,1,1
FALSE,11168102,5,6,3,3,1,157
FALSE,21290997,3,1,1,1,1,0
TRUE,32139694,240,57,34,41,1,11
FALSE,11382077,3,4,5,5,1,0
TRUE,34958970,0,0,3,3,1,0
TRUE,4962736,6,2,4,6,1,12
TRUE,35046701,0,0,2,2,1,0
FALSE,15045250,16,1,9,14,1,13
FALSE,14069941,0,0,1,1,1,0
TRUE,34959433,0,0,2,2,1,0
TRUE,3344698,3,0,2,2,1,1
TRUE,5427615,8,0,3,4,1,1
FALSE,3228780,9,8,1,1,0,0
TRUE,24483673,0,0,41,42,1,0
FALSE,2837207,3,0,1,1,1,0
TRUE,2555711,5,2,1,1,1,0
TRUE,2534197,1,0,1,1,1,0
TRUE,34959024,0,0,4,4,1,0
TRUE,4180838,1,0,1,1,1,0
TRUE,35038916,0,0,3,3,1,0
FALSE,2543164,4,1,1,2,1,0
TRUE,28377339,26,1,3,3,1,2
TRUE,2888505,0,0,3,3,1,0
FALSE,3871125,2,1,1,1,1,0
TRUE,41474269,1,1,4,4,1,0
TRUE,2603204,0,0,1,1,1,0
FALSE,27613698,1,0,1,1,1,0
TRUE,7190992,2,1,1,1,1,0
FALSE,15893448,1,0,1,1,1,0
FALSE,6943002,0,0,2,2,1,0
TRUE,5514368,8,8,9,14,1,7
FALSE,4718273,1,1,1,5,1,0
FALSE,28382384,1,0,1,1,1,0
TRUE,11036506,2978,2286,255,789,1,329
TRUE,34895688,0,0,5,6,1,0
FALSE,2528673,1,0,1,1,1,0
FALSE,31084475,1,0,1,1,1,3
TRUE,7388433,0,0,3,4,1,0
FALSE,10538119,3,3,1,25,1,0
TRUE,6482089,2,1,2,2,1,1
TRUE,35046450,0,0,2,2,1,0
TRUE,10159505,1,1,2,2,1,0
TRUE,4270276,1,0,2,2,1,0
FALSE,11317079,0,0,4,4,1,0
TRUE,34941808,0,0,2,3,1,0
FALSE,5738986,4,0,2,2,1,0
FALSE,2670799,2,0,1,1,0,0
TRUE,34944196,0,0,2,2,1,0
FALSE,34940486,0,0,4,4,1,0
FALSE,12428346,0,0,2,2,1,0
TRUE,4920974,10,12,27,28,1,24
TRUE,29222911,31,5,3,5,1,1
FALSE,2528956,2,1,2,3,1,0
TRUE,3203275,1,1,1,1,1,0
FALSE,11076154,0,0,7,7,1,0
TRUE,4175942,20,3,1,1,1,0
FALSE,2526263,1,0,1,1,1,0
FALSE,5790605,1,0,1,1,1,0
FALSE,4990658,0,1,2,2,1,0
TRUE,34946287,0,0,1,1,1,0
FALSE,6172698,1,0,1,1,1,0
TRUE,34947866,0,0,1,1,1,0
TRUE,4446985,0,0,3,3,1,1
TRUE,2879177,2,4,4,57,1,1
FALSE,13010019,1,1,1,1,1,0
TRUE,4068126,1,0,1,1,1,0
TRUE,23530197,12,0,5,5,1,4
TRUE,34938864,0,0,1,1,1,0
TRUE,5892411,0,0,3,4,1,0
TRUE,33780280,1,0,2,2,1,0
FALSE,19916886,0,0,17,19,1,0
TRUE,2839739,9,3,2,2,1,0
TRUE,35045804,0,0,2,2,1,0
FALSE,2528948,1,0,1,1,1,0
TRUE,34941770,0,0,3,4,1,0
TRUE,17049028,30,9,2,2,1,1
TRUE,10316837,1,3,1,1,1,0
TRUE,6485533,3,1,11,11,1,12
TRUE,31497939,1,0,0,2,1,0
TRUE,35048152,0,0,2,2,1,0
TRUE,11573959,4,0,6,37,1,0
TRUE,34960613,0,0,4,4,1,0
FALSE,4146178,12,5,1,1,1,2
TRUE,35045765,0,0,3,4,1,0
TRUE,2540019,2,0,1,1,1,0
TRUE,3084916,39,3,3,3,1,0
FALSE,3768166,1,2,1,7,1,0
FALSE,2529898,1,0,1,1,1,0
TRUE,34945665,0,0,2,2,1,0
TRUE,26253283,4,1,2,2,1,0
TRUE,11203091,39,14,2,2,1,1
FALSE,31517245,18,2,1,2,1,0
FALSE,2893407,7,1,2,2,1,0
FALSE,4444551,3,2,1,1,1,0
FALSE,2686284,1,0,1,1,1,0
FALSE,34108220,0,0,2,2,0,0
TRUE,35045670,0,0,2,2,1,0
TRUE,2538788,2,0,1,1,1,0
FALSE,18059719,0,0,2,2,1,0
TRUE,34936070,0,0,2,2,1,0
FALSE,3500503,0,0,1,1,1,0
TRUE,4338399,5,2,2,2,1,1
TRUE,35046538,0,0,2,2,1,0
TRUE,19714776,21,0,5,5,1,1
TRUE,22188306,3050,647,108,148,1,61
TRUE,42933746,1,0,5,6,1,2
TRUE,3469590,1,0,1,1,1,0
FALSE,2538811,2,0,1,1,1,0
TRUE,3458485,1,0,1,1,1,0
FALSE,34997759,0,0,5,6,1,0
FALSE,23152129,1,0,1,1,1,0
FALSE,20378072,0,0,2,2,1,0
FALSE,2529492,1,0,1,1,1,0
FALSE,35375970,2,0,1,1,1,0
TRUE,4905281,3,2,2,3,1,0
TRUE,30296458,3,2,1,1,1,0
TRUE,3780221,147,108,5,18,1,6
TRUE,20957782,1,0,1,1,1,0
TRUE,6436638,0,0,1,12,1,0
TRUE,3179284,3,4,2,3,1,0
TRUE,2764284,2,1,2,2,1,0
FALSE,10985498,0,0,1,13,0,0
TRUE,2542234,8,8,4,6,1,1
TRUE,2534936,1,0,1,1,1,0
FALSE,2668324,0,0,1,1,1,0
FALSE,2533534,3,0,1,1,1,0
TRUE,35046167,0,0,2,2,1,0
TRUE,14218489,0,0,4,5,1,0
TRUE,2537282,1,0,2,2,1,0
FALSE,34941178,0,0,3,4,1,0
TRUE,2912684,8,4,3,3,1,1
FALSE,4686147,0,0,1,1,1,0
FALSE,25894568,16,10,20,25,1,127
TRUE,2660854,2,1,1,1,1,0
FALSE,2531033,2,1,1,1,1,0
TRUE,35045572,0,0,2,2,1,0
TRUE,4043177,1,0,1,2,1,0
FALSE,6990981,1,0,1,1,1,0
FALSE,2531957,0,0,1,1,1,0
TRUE,2535320,1,0,1,1,1,0
TRUE,4323605,25,4,9,10,1,7
TRUE,7062157,1127,787,139,246,0,114
FALSE,2863165,1,0,1,1,1,0
TRUE,31040042,2,1,1,1,1,0
FALSE,3754460,0,2,4,12,1,0
FALSE,4120500,6,3,1,1,1,0
FALSE,7644312,1,0,1,1,1,0
TRUE,18874625,3,5,3,249,1,0
FALSE,2536616,3,1,1,1,1,0
FALSE,2547947,2,0,1,1,1,0
FALSE,4920812,12,8,3,3,1,0
FALSE,2562664,2,0,1,1,1,0
FALSE,28494988,0,0,1,35,1,0
TRUE,35045626,0,0,3,3,1,0
FALSE,2529519,1,0,1,1,1,0
FALSE,2527216,1,0,1,1,1,0
FALSE,19014542,1,0,1,1,1,0
TRUE,2907649,2,0,1,1,1,0
FALSE,2529139,1,0,1,1,1,0
FALSE,2832747,1,0,1,1,1,0
FALSE,4325402,0,0,3,3,1,0
TRUE,9385333,3366,911,4,98,1,5
FALSE,12463565,1,1,2,2,1,0
FALSE,19347318,0,0,10,10,1,0
FALSE,2872643,2,1,1,1,1,0
TRUE,5781553,2,0,1,2,1,0
TRUE,2545638,4,1,1,1,1,0
TRUE,34958864,0,0,6,7,1,0
FALSE,2530678,0,0,3,4,1,0
TRUE,7886711,176,118,34,41,1,7
TRUE,10413404,1,1,1,1,1,0
FALSE,2783122,3,1,5,5,1,2
FALSE,3209973,14,2,1,1,1,0
TRUE,2556222,1,0,2,2,1,0
TRUE,35046194,0,0,2,2,1,0
FALSE,2876397,0,0,2,2,1,0
FALSE,17102863,0,0,3,11,1,1
FALSE,2544153,1,0,1,1,1,0
TRUE,35045910,0,0,2,2,1,0
FALSE,4964038,0,0,1,1,1,0
TRUE,2530950,3,0,2,2,1,0
TRUE,27782238,0,0,16,16,1,0
TRUE,34958099,0,0,2,2,1,0
TRUE,24153149,5,5,6,8,1,5
TRUE,35045932,0,0,3,3,1,0
FALSE,4994199,1,0,1,1,1,0
FALSE,2956180,2,1,1,1,1,0
FALSE,2537547,1,0,1,1,1,0
TRUE,12653882,204,193,24,34,1,6
TRUE,14649907,1,0,1,1,1,1
TRUE,35214643,0,0,1,1,1,0
FALSE,2557729,1,0,1,1,1,0
FALSE,3673179,0,0,2,2,1,0
TRUE,2651060,0,0,1,1,1,0
TRUE,3101817,19,1,1,1,1,0
TRUE,35045827,0,0,2,2,1,0
FALSE,2546580,0,0,1,1,1,0
FALSE,2527571,1,0,1,1,1,0
FALSE,9986169,1,1,2,2,1,0
TRUE,12115768,0,0,5,5,1,0
FALSE,34597437,0,0,4,5,1,0
FALSE,3300113,0,0,1,1,1,0
TRUE,35046920,0,0,2,2,1,0
FALSE,11547285,7,4,12,14,1,12
TRUE,16778568,1,0,1,1,1,0
TRUE,30459134,0,0,1,5,0,0
TRUE,35046306,0,0,2,2,1,0
FALSE,2528425,1,0,1,1,1,0
FALSE,2547843,1,0,1,1,1,0
TRUE,3266337,6,6,3,3,1,1
FALSE,2672190,6,1,2,2,1,0
TRUE,35045839,0,0,2,2,1,0
TRUE,2554055,1,0,2,2,1,0
FALSE,2528221,4,2,2,2,1,0
TRUE,6256030,3,0,3,3,1,0
TRUE,35045893,0,0,3,4,1,0
TRUE,3118317,13,3,3,3,1,1
FALSE,2527515,1,0,1,1,1,0
FALSE,29141783,1,0,2,2,1,4
FALSE,4126155,1,0,6,8,1,0
TRUE,13775050,0,0,9,16,1,0
TRUE,34947043,0,0,1,1,1,0
FALSE,2672589,1,0,2,2,1,0
TRUE,2674307,2,0,3,3,1,0
FALSE,17800559,0,0,2,2,1,0
TRUE,34936796,0,0,3,3,1,0
FALSE,41273360,1,0,1,6,1,0
TRUE,2770309,6,4,2,2,1,1
FALSE,2544400,1,0,2,2,1,0
TRUE,35045654,0,0,3,4,1,0
FALSE,29461323,0,0,2,2,1,0
FALSE,31798536,0,0,3,3,0,0
TRUE,35045593,0,0,3,4,1,0
TRUE,17637430,0,0,2,2,1,0
TRUE,34941925,0,0,2,2,1,0
TRUE,35046682,0,0,2,2,1,0
TRUE,35046571,0,0,2,2,1,0
TRUE,35046130,0,0,2,2,1,0
TRUE,34944459,0,0,1,1,1,0
FALSE,2566214,7,2,4,4,0,1
TRUE,34942030,0,0,2,2,1,0
FALSE,2927245,1,0,3,3,1,0
TRUE,23955917,1,1,1,1,1,0
FALSE,4516906,2,1,1,1,1,0
TRUE,13628515,0,0,3,3,1,0
TRUE,2784834,0,0,1,1,1,0
FALSE,10011564,1,1,3,4,1,0
TRUE,2507525,3,0,1,1,0,0
TRUE,2512946,1,0,1,1,1,0
FALSE,1019458,3,4,2,2,1,4
FALSE,2511384,2,0,1,1,1,0
FALSE,2514356,1,0,1,1,1,0
TRUE,2523274,1,0,1,1,1,0
TRUE,1304027,0,0,1,1,1,0
FALSE,2509400,1,0,1,1,1,0
FALSE,2512188,1,0,1,1,1,0
FALSE,2515195,1,0,1,1,1,0
FALSE,502423,8,7,2,2,1,0
TRUE,534614,3,2,1,1,1,0
TRUE,2194704,20,15,2,3,1,0
FALSE,2508555,1,1,2,2,1,0
TRUE,192059,128,97,6,12,1,1
TRUE,2509921,1,0,1,1,0,0
TRUE,2512747,3,1,1,1,1,0
TRUE,2508757,1,1,4,4,1,3
FALSE,2511409,1,0,1,1,1,0
TRUE,2517394,1,0,1,1,1,0
TRUE,43960,1,1,1,1,1,0
TRUE,1105784,3,0,1,1,1,0
TRUE,1149246,2,0,2,2,1,0
FALSE,2510084,1,0,4,4,1,0
TRUE,2512929,2,1,1,1,1,0
TRUE,455385,5,3,3,3,1,2
FALSE,2511362,1,1,2,2,0,0
TRUE,2514333,1,0,1,1,1,0
TRUE,366163,8,4,2,2,1,1
TRUE,2229520,1,1,3,3,1,0
FALSE,2508855,1,0,2,2,1,0
TRUE,2511523,65,0,1,1,1,0
TRUE,2514499,1,0,1,1,1,0
FALSE,1091871,2,0,2,2,1,0
TRUE,194342,26,19,3,3,1,1
TRUE,2508340,2,0,1,1,1,0
FALSE,2511005,1,0,1,1,1,0
FALSE,2513896,1,0,1,1,0,0
TRUE,304397,94,84,3,9,1,1
TRUE,33192,651,81,4,8,1,7
FALSE,2509782,1,0,1,1,0,0
TRUE,2512578,2,0,2,4,1,2
TRUE,2515561,1,0,1,1,1,0
TRUE,2518545,6,2,2,2,1,0
TRUE,449310,11,4,2,2,1,0
TRUE,180037,80,63,11,31,1,12
TRUE,2509900,1,0,1,1,0,0
TRUE,121088,2,2,2,2,1,0
TRUE,2508381,1,0,3,3,1,0
FALSE,845621,0,1,19,19,1,1
FALSE,1896932,2,3,3,3,1,0
TRUE,22065,40,26,4,5,1,6
FALSE,2515410,0,1,1,1,0,0
TRUE,335726,5,4,1,1,1,0
TRUE,523782,122,104,7,9,1,6
FALSE,2508112,1,0,1,1,0,0
TRUE,1084529,4,1,3,3,1,0
TRUE,1383367,7,4,3,3,1,0
FALSE,2509937,0,0,2,2,1,0
TRUE,2512765,0,0,1,1,1,0
FALSE,2524762,1,0,1,1,1,0
TRUE,2197106,47,26,2,3,0,0
FALSE,2512751,1,0,1,1,1,0
TRUE,2508286,2,1,1,1,1,0
FALSE,2510932,6,2,4,4,1,0
FALSE,2513844,1,0,1,1,1,0
FALSE,2516732,1,0,1,1,1,0
FALSE,2526058,1,0,1,1,1,0
TRUE,1837536,1617,342,24,118,1,31
FALSE,2202651,3,2,1,1,1,0
TRUE,2507955,2,0,2,2,1,0
FALSE,2513406,1,0,3,3,1,0
TRUE,1362385,9,8,2,3,1,2
FALSE,2510520,1,0,2,2,1,0
TRUE,2513392,1,0,2,3,0,1
FALSE,2519323,2,0,4,4,1,0
FALSE,2525476,1,0,1,1,1,0
TRUE,89742,335,298,29,37,1,24
FALSE,1064160,2,0,2,2,0,0
TRUE,2230708,16,11,1,2,1,0
TRUE,2507008,6,1,1,1,1,0
TRUE,2515391,1,0,2,3,1,0
TRUE,618808,7,5,2,2,1,0
TRUE,2506510,1,0,2,2,1,0
TRUE,284502,37,42,4,14,1,9
FALSE,103869,6,5,1,1,1,0
TRUE,137777,5,5,2,2,1,0
FALSE,2181318,4,5,3,3,1,0
TRUE,2513545,2,0,2,2,1,0
TRUE,2212499,1,1,1,1,1,0
TRUE,2508148,1,0,1,1,1,0
TRUE,2513687,4,0,1,1,1,0
FALSE,2516551,0,0,1,1,1,0
FALSE,2350567,2,0,3,3,1,1
FALSE,2509903,1,0,1,1,1,0
FALSE,2512714,1,0,2,2,1,0
TRUE,2348350,2,0,3,3,1,1
FALSE,2509305,1,0,1,1,1,0
FALSE,2512027,1,0,1,1,1,0
TRUE,2515020,1,0,2,2,1,0
TRUE,702314,1,1,3,4,1,0
FALSE,1442460,4,1,2,2,1,0
TRUE,22282,302,225,14,39,1,10
TRUE,2507218,1,0,1,1,1,0
TRUE,2509839,1,0,1,1,1,0
TRUE,2512638,3,1,1,1,1,0
TRUE,2515613,2,0,1,1,1,0
TRUE,1874040,9,5,3,3,1,1
FALSE,2226271,0,0,1,1,1,0
FALSE,2512070,1,0,1,1,1,0
TRUE,2520924,1,0,1,1,1,0
TRUE,367511,135,42,1,1,1,0
TRUE,388727,4,0,3,3,1,1
FALSE,2514049,3,2,1,1,1,0
FALSE,2516972,2,1,1,1,1,0
TRUE,105973,10,11,9,12,1,9
FALSE,2507123,1,0,1,1,1,0
TRUE,2509718,1,0,1,1,1,0
FALSE,2512527,1,0,1,1,1,0
FALSE,2508812,3,0,1,1,0,0
FALSE,2511474,1,0,1,1,1,0
TRUE,2514445,3,0,2,2,1,1
TRUE,1350226,22,13,6,8,1,1
FALSE,1592677,1,1,3,3,1,0
TRUE,2510348,1,0,1,1,1,0
FALSE,110377,3,2,3,3,1,2
TRUE,1149471,1,0,1,1,1,0
FALSE,1794499,0,1,4,4,1,36
TRUE,471425,27,13,5,5,1,0
FALSE,586362,1,1,3,3,1,0
TRUE,132288,32,22,21,25,1,22
TRUE,2149148,3,2,1,1,1,0
TRUE,2225718,6,4,1,1,1,0
TRUE,2511699,1,1,1,1,1,0
TRUE,2514681,1,0,1,1,1,0
FALSE,2514042,1,0,3,3,1,0
TRUE,2516960,1,0,1,1,1,0
TRUE,2506674,8,3,10,12,1,6
TRUE,2509312,1,0,1,1,1,0
TRUE,388666,8,6,1,1,1,0
FALSE,2510720,1,0,1,1,1,0
FALSE,2513611,8,3,1,2,1,0
TRUE,270214,22,20,7,9,1,1
TRUE,795020,0,0,1,1,1,0
FALSE,1229472,21,14,3,3,1,0
FALSE,2506595,1,0,2,2,0,0
FALSE,2509242,1,0,2,2,0,0
FALSE,2511964,2,0,4,4,1,0
FALSE,2514966,1,0,1,1,1,0
TRUE,995718,15,11,3,3,1,1
TRUE,1404175,221,74,15,19,1,0
TRUE,2507542,1,0,1,1,1,0
FALSE,2510121,2,1,1,1,1,0
TRUE,1042495,9,1,5,6,1,0
FALSE,197334,1,0,1,1,1,2
TRUE,218987,109,90,5,8,1,2
FALSE,2253857,4,3,1,1,1,0
TRUE,29323,152,135,22,84,1,15
TRUE,2511926,1,0,1,1,1,0
FALSE,2514929,1,0,2,2,1,0
FALSE,2523868,3,1,2,2,1,0
TRUE,44524,7,6,39,41,1,13
