id,committer,comunity,star,watcher,pull_request
2512734,1,1,1,0,0
2512739,1,1,1,0,0
2512742,1,1,1,0,0
2512747,1,1,3,1,0
2512751,1,1,1,0,0
2512752,1,1,1,0,0
2512753,1,1,1,0,0
2512755,1,1,1,0,0
2512763,2,2,1,0,0
2512765,1,1,0,0,0
2512768,1,2,1,0,0
2512771,1,1,2,1,0
2512778,1,1,1,0,0
2512779,1,1,1,0,0
2512780,3,3,1,0,0
2512784,1,1,1,0,0
2512790,1,1,0,0,0
2512795,1,1,1,0,0
2512799,1,1,1,0,0
2512803,2,2,1,0,0
2512804,1,1,1,0,0
2512806,1,1,1,0,0
2512807,1,1,4,2,0
2512809,1,1,0,0,0
2512810,1,1,1,0,0
2512813,2,2,0,0,0
2512814,2,2,1,0,0
2512817,2,2,1,0,0
2512822,1,1,1,0,0
2512824,1,1,1,0,0
2512827,1,1,1,0,0
2512835,1,1,1,0,0
2512837,1,1,3,0,0
2512839,2,2,3,0,0
2512854,1,1,1,0,0
2512855,1,1,1,0,0
2512859,1,1,2,1,0
2512866,1,1,1,0,0
2512872,1,1,4,0,0
2512883,3,3,34,31,0
2512886,1,1,3,0,0
2512890,2,2,0,0,0
2512894,1,1,1,0,0
2512896,1,1,2,0,0
2512902,1,1,1,0,0
2512904,1,1,1,0,0
2512908,1,1,1,0,0
2512913,1,1,1,0,0
2512919,1,1,1,0,0
2512924,1,1,1,0,0
2512927,2,2,1,0,0
2512929,1,1,2,1,0
2512931,1,1,1,0,0
2512933,1,1,1,0,0
2512936,1,1,1,0,0
2512937,1,1,1,0,0
2512939,1,1,1,0,0
2512940,1,1,2,1,0
2512943,2,2,3,2,0
2512944,1,1,1,0,0
2512946,1,1,1,0,0
2512949,1,1,1,0,0
2512951,1,1,1,0,0
2512955,1,1,1,0,0
2512962,1,1,1,0,0
2512968,2,2,1,0,0
2512974,1,1,2,0,0
2512975,3,3,3,2,0
2512977,1,1,1,0,0
2512978,2,2,2,0,0
2512979,1,1,1,0,0
2512980,1,1,3,1,0
2512983,1,1,1,0,0
2512985,1,1,2,1,0
2512987,1,1,13,0,0
2514897,4,4,1,0,5
2514434,2,2,2,1,3
2513167,4,13,0,0,2
2513296,2,2,2,2,2
2513387,2,6,16,4,2
2513525,2,2,8,6,2
2514330,3,3,1,0,2
2513162,2,2,7,3,1
2513178,2,2,1,0,1
2513392,2,3,1,0,1
2513583,1,1,3,2,1
2513548,2,2,2,1,1
2513639,3,3,3,0,1
2513722,3,3,2,0,1
2513720,2,2,4,2,1
2513977,2,3,4,3,1
2513939,4,4,2,1,1
2514084,2,2,1,0,1
2514222,2,2,3,0,1
2514350,2,2,2,0,1
2514445,2,2,3,0,1
2514683,2,2,1,0,1
2514850,2,2,4,0,1
2512995,2,2,0,0,0
2513000,1,1,1,0,0
2513001,1,1,1,1,0
2513010,2,2,1,0,0
2513016,1,1,1,0,0
2513021,1,1,0,0,0
2513022,2,2,1,0,0
2513027,1,1,1,0,0
2513033,2,2,1,0,0
2513037,1,1,1,0,0
2513038,3,3,1,0,0
2513047,1,1,0,0,0
2513049,1,1,1,0,0
2513052,1,1,1,0,0
2513055,1,1,2,2,0
2513062,1,1,1,0,0
2513066,1,1,3,0,0
2513068,1,1,1,0,0
2513081,1,1,1,0,0
2513092,1,1,1,0,0
2513098,1,1,1,0,0
2513100,1,1,1,0,0
2513101,1,1,0,0,0
2513103,1,1,5,1,0
2513108,2,2,2,0,0
2513110,1,1,4,2,0
2513111,2,2,1,0,0
2513115,1,1,1,0,0
2513116,1,1,4,2,0
2513118,2,2,0,0,0
2513120,1,1,1,0,0
2513127,1,1,4,2,0
2513129,1,1,1,0,0
2513131,1,1,3,0,0
2513132,1,1,1,0,0
2513134,1,1,1,0,0
2513135,3,3,1,1,0
2513140,1,1,0,0,0
2513141,1,1,1,0,0
2513142,1,1,1,1,0
2513149,1,1,1,0,0
2513151,1,1,1,0,0
2513154,1,1,1,0,0
2513157,1,1,1,0,0
2513166,1,1,1,1,0
2513168,1,1,1,0,0
2513171,2,2,1,1,0
2513173,1,1,2,1,0
2513177,2,2,0,0,0
2513187,1,1,2,0,0
2513199,1,1,1,0,0
2513206,1,1,1,0,0
2513208,1,1,1,0,0
2513212,1,1,1,0,0
2513222,1,1,1,0,0
2513227,1,1,2,0,0
2513228,1,1,1,0,0
2513229,1,1,1,1,0
2513238,1,1,1,0,0
2513240,1,1,1,0,0
2513241,1,1,1,0,0
2513244,1,1,6,1,0
2513249,1,1,1,0,0
2513250,2,2,1,0,0
2513254,1,1,1,0,0
2513259,1,1,1,0,0
2513264,1,1,1,0,0
2513265,1,1,2,0,0
2513266,1,1,1,0,0
2513267,1,1,1,0,0
2513269,1,1,1,0,0
2513274,1,1,1,0,0
2513277,3,3,0,0,0
2513279,1,1,1,0,0
2513283,1,1,1,0,0
2513285,1,1,0,0,0
2513291,1,1,1,0,0
2513293,2,2,1,0,0
2513297,1,1,1,0,0
2513298,1,1,1,0,0
2513299,2,2,3,3,0
2513304,1,1,2,1,0
2513306,1,1,1,0,0
2513310,1,1,1,0,0
2513315,1,1,1,0,0
2513317,1,1,1,0,0
2513332,1,1,1,0,0
2513333,2,2,1,0,0
2513335,1,1,0,0,0
2513336,1,1,1,0,0
2513338,2,2,1,0,0
2513339,1,1,1,0,0
2513340,1,1,1,0,0
2513342,1,1,1,1,0
2513355,1,3,1,2,0
2513363,2,2,1,0,0
2513364,1,1,1,0,0
2513365,3,3,7,6,0
2513366,1,3,1,0,0
2513371,1,1,1,0,0
2513372,1,1,6,5,0
2513377,2,2,0,0,0
2513378,2,2,3,0,0
2513381,1,1,1,0,0
2513384,1,1,1,0,0
2513389,1,1,1,0,0
2513390,1,1,2,1,0
2513396,1,1,1,0,0
2513397,1,1,3,0,0
2513402,3,3,0,0,0
2513404,1,1,1,0,0
2513406,3,3,1,0,0
2513412,1,1,1,0,0
2513415,1,1,7,4,0
2513416,2,2,1,0,0
2513419,1,1,0,0,0
2513423,1,1,1,0,0
2513426,1,1,2,1,0
2513427,1,1,1,0,0
2513429,1,1,1,0,0
2513430,1,1,1,0,0
2513431,1,2,1,0,0
2513432,1,1,6,4,0
2513434,1,1,1,0,0
2513436,1,1,0,0,0
2513448,1,1,1,0,0
2513453,1,1,1,0,0
2513458,1,1,1,0,0
2513460,1,1,2,0,0
2513461,1,1,1,0,0
2513465,1,1,1,0,0
2513497,1,1,1,0,0
2513503,1,1,1,1,0
2513507,1,1,1,0,0
2513508,1,1,0,0,0
2513512,1,1,1,0,0
2513532,3,3,1,0,0
2513538,1,1,1,0,0
2513539,1,1,1,0,0
2513542,1,1,0,0,0
2513544,1,1,1,0,0
2513545,2,2,2,0,0
2513547,1,1,1,0,0
2513549,1,1,0,0,0
2513552,1,1,1,0,0
2513563,1,1,1,0,0
2513566,2,2,4,2,0
2513571,1,1,1,0,0
2513575,1,1,2,1,0
2513578,1,1,1,1,0
2513582,1,1,1,0,0
2513601,1,1,7,6,0
2513609,1,1,1,0,0
2513610,2,2,2,0,0
2513611,1,2,8,3,0
2513614,1,1,1,0,0
2513616,1,1,1,0,0
2513619,1,1,1,0,0
2513620,1,2,3,0,0
2513621,2,2,1,0,0
2513625,1,1,1,0,0
2513626,2,2,2,1,0
2513628,1,1,3,0,0
2513636,2,2,1,0,0
2513643,1,1,1,0,0
2513644,1,1,5,4,0
2513650,3,3,1,0,0
2513651,2,2,4,1,0
2513652,1,1,1,0,0
2513654,1,1,1,0,0
2513655,1,1,1,0,0
2513656,2,2,1,0,0
2513662,7,7,7,1,0
2513666,2,2,2,0,0
2513667,1,1,1,0,0
2513669,5,5,1,0,0
2513673,2,2,1,0,0
2513676,1,2,0,0,0
2513677,1,1,1,0,0
2513687,1,1,4,0,0
2513690,1,1,1,0,0
2513694,1,1,1,0,0
2513696,1,1,1,0,0
2513700,1,1,1,0,0
2513702,1,1,1,0,0
2513703,2,2,1,0,0
2513709,1,1,2,0,0
2513712,1,1,1,0,0
2513714,2,2,2,0,0
2513718,1,1,2,0,0
2513719,2,2,1,0,0
2513724,1,1,1,0,0
2513726,1,1,1,0,0
2513728,1,1,1,0,0
2513733,1,1,1,0,0
2513734,1,1,1,0,0
2513740,1,1,1,0,0
2513741,1,1,1,0,0
2513745,1,1,1,0,0
2513746,1,1,2,1,0
2513747,1,1,1,0,0
2513748,1,1,1,0,0
2513749,1,1,2,1,0
2513750,2,2,1,0,0
2513760,1,1,1,0,0
2513765,2,2,1,0,0
2513767,1,1,1,0,0
2513768,1,1,1,0,0
2513770,1,1,2,0,0
2513773,1,1,0,0,0
2513775,1,1,1,0,0
2513776,1,1,1,0,0
2513779,1,1,1,0,0
2513782,2,2,1,0,0
2513785,1,1,1,1,0
2513786,1,1,1,0,0
2513788,1,1,1,0,0
2513803,2,2,1,0,0
2513805,1,1,1,0,0
2513808,1,1,1,0,0
2513811,1,1,3,0,0
2513812,1,1,1,0,0
2513815,1,1,1,0,0
2513816,1,1,1,0,0
2513817,1,1,1,0,0
2513822,1,1,1,0,0
2513826,1,1,1,0,0
2513827,1,1,1,0,0
2513832,1,1,1,0,0
2513843,2,2,1,0,0
2513844,1,1,1,0,0
2513848,1,1,1,0,0
2513850,1,1,1,0,0
2513859,1,1,1,0,0
2513862,2,2,1,0,0
2513863,1,1,4,2,0
2513867,1,1,1,0,0
2513868,1,1,2,0,0
2513873,1,1,2,1,0
2513875,1,1,1,0,0
2513889,1,1,2,1,0
2513892,1,1,1,0,0
2513893,1,1,1,0,0
2513896,1,1,1,0,0
2513898,1,1,1,0,0
2513911,2,2,1,0,0
2513913,1,1,2,1,0
2513915,2,2,1,0,0
2513925,1,1,0,0,0
2513935,1,1,2,0,0
2513936,1,1,1,0,0
2513955,2,2,1,0,0
2513956,1,1,1,0,0
2513960,1,1,1,0,0
2513961,1,2,1,0,0
2513967,1,1,1,0,0
2513970,2,2,0,0,0
2513980,2,2,4,0,0
2513985,1,1,1,0,0
2513987,1,1,1,0,0
2513990,1,1,1,0,0
2513993,1,1,1,0,0
2513997,1,1,1,0,0
2514000,1,1,2,0,0
2514001,5,5,5,0,0
2514005,1,1,1,0,0
2514008,6,6,2,0,0
2514010,1,1,1,0,0
2514012,1,1,1,0,0
2514022,3,3,0,0,0
2514029,1,1,2,1,0
2514036,1,1,2,1,0
2514037,1,1,1,0,0
2514042,3,3,1,0,0
2514044,1,1,1,0,0
2514048,1,1,1,0,0
2514049,1,1,3,2,0
2514050,1,1,0,0,0
2514053,1,1,1,0,0
2514055,2,2,1,0,0
2514066,1,1,2,0,0
2514070,1,1,1,0,0
2514072,1,1,1,0,0
2514081,1,1,1,0,0
2514083,1,1,1,0,0
2514086,1,1,3,2,0
2514088,2,2,0,0,0
2514091,1,1,2,0,0
2514092,2,2,2,0,0
2514093,1,1,1,0,0
2514100,1,1,6,5,0
2514101,1,1,1,0,0
2514109,2,2,2,0,0
2514111,4,4,3,0,0
2514114,3,3,7,0,0
2514118,2,2,1,0,0
2514125,1,1,1,0,0
2514129,1,1,3,0,0
2514131,1,1,1,1,0
2514132,1,1,1,0,0
2514134,2,2,3,0,0
2514145,2,2,0,0,0
2514153,1,1,1,0,0
2514155,1,1,1,0,0
2514159,1,1,2,1,0
2514160,1,1,0,0,0
2514162,1,1,1,0,0
2514163,3,3,1,0,0
2514164,1,1,1,0,0
2514173,1,1,1,0,0
2514177,1,1,5,1,0
2514188,1,1,1,0,0
2514189,1,1,1,0,0
2514194,1,1,0,0,0
2514195,2,2,1,1,0
2514198,1,1,0,0,0
2514205,1,1,1,0,0
2514206,1,1,1,0,0
2514208,2,2,1,0,0
2514212,2,2,1,0,0
2514217,1,1,1,0,0
2514218,1,1,1,0,0
2514219,2,2,1,0,0
2514224,1,1,1,0,0
2514230,1,1,13,4,0
2514239,1,1,0,0,0
2514241,1,1,3,2,0
2514249,1,1,1,0,0
2514251,3,3,1,0,0
2514253,1,1,0,0,0
2514257,1,1,1,0,0
2514258,1,1,1,0,0
2514259,2,2,0,0,0
2514264,1,1,1,0,0
2514265,1,1,2,1,0
2514280,2,2,0,0,0
2514285,1,1,1,0,0
2514289,1,1,1,0,0
2514300,1,1,2,0,0
2514305,1,1,1,0,0
2514307,1,1,1,0,0
2514308,1,1,1,0,0
2514312,1,2,2,0,0
2514319,2,2,1,0,0
2514321,2,2,1,0,0
2514322,1,1,0,0,0
2514329,1,1,3,0,0
2514333,1,1,1,0,0
2514339,1,1,0,0,0
2514342,1,1,2,1,0
2514343,2,3,3,2,0
2514347,2,2,1,0,0
2514349,1,1,1,0,0
2514354,1,1,1,0,0
2514356,1,1,1,0,0
2514360,1,1,1,0,0
2514361,1,1,1,0,0
2514363,1,1,1,0,0
2514365,1,1,1,0,0
2514366,1,1,1,0,0
2514370,2,2,1,0,0
2514381,2,2,1,0,0
2514382,1,1,1,0,0
2514384,1,1,0,0,0
2514395,2,2,1,0,0
2514407,1,1,1,0,0
2514408,2,2,2,1,0
2514412,1,1,3,1,0
2514416,1,1,4,1,0
2514425,1,1,0,0,0
2514429,1,1,1,0,0
2514435,2,2,1,0,0
2514438,1,1,1,0,0
2514439,1,1,2,1,0
2514441,1,1,1,0,0
2514442,1,1,1,0,0
2514447,1,1,1,0,0
2514451,1,1,1,0,0
2514454,1,1,2,0,0
2514461,1,1,1,0,0
2514469,1,1,1,0,0
2514471,3,3,1,1,0
2514472,1,1,2,2,0
2514481,1,1,1,0,0
2514487,1,1,0,0,0
2514489,1,1,1,0,0
2514490,1,1,1,0,0
2514493,1,1,1,0,0
2514495,1,1,2,1,0
2514498,2,2,1,0,0
2514499,1,1,1,0,0
2514500,2,2,2,1,0
2514509,1,1,0,0,0
2514510,1,1,0,0,0
2514518,1,1,1,0,0
2514521,1,1,1,0,0
2514525,1,1,1,0,0
2514527,1,1,1,0,0
2514533,2,2,1,0,0
2514538,1,1,1,0,0
2514541,1,1,1,0,0
2514542,1,1,1,0,0
2514551,1,1,1,0,0
2514554,1,1,2,0,0
2514556,1,1,1,0,0
2514558,1,1,1,0,0
2514560,1,1,1,0,0
2514565,1,1,1,0,0
2514567,1,1,1,0,0
2514569,1,1,1,0,0
2514570,1,1,1,0,0
2514571,1,1,2,1,0
2514576,1,1,1,0,0
2514578,1,1,1,0,0
2514582,1,1,2,0,0
2514588,1,1,1,0,0
2514589,1,1,1,0,0
2514592,1,1,1,0,0
2514593,1,1,1,0,0
2514596,1,1,1,0,0
2514606,1,1,2,1,0
2514607,1,1,1,0,0
2514608,1,1,1,0,0
2514614,1,1,1,1,0
2514619,1,1,0,0,0
2514621,1,1,1,0,0
2514628,1,1,1,0,0
2514631,1,1,0,0,0
2514632,2,2,1,0,0
2514635,1,1,2,1,0
2514638,1,1,1,0,0
2514648,1,1,1,0,0
2514649,3,5,58,39,0
2514651,1,2,2,1,0
2514654,1,1,1,0,0
2514661,2,2,0,0,0
2514667,1,1,2,1,0
2514670,1,1,1,0,0
2514671,1,1,1,0,0
2514676,1,1,0,0,0
2514677,3,4,3,1,0
2514681,1,1,1,0,0
2514686,2,2,1,0,0
2514687,1,1,1,0,0
2514690,2,2,2,0,0
2514692,1,1,2,0,0
2514693,1,1,2,0,0
2514694,1,1,1,0,0
2514696,1,1,1,0,0
2514697,1,1,0,0,0
2514703,1,1,2,0,0
2514706,1,1,1,0,0
2514711,1,1,1,0,0
2514712,1,1,1,0,0
2514713,1,1,1,0,0
2514715,1,1,1,0,0
2514718,1,1,1,0,0
2514726,1,1,3,1,0
2514732,2,2,1,0,0
2514760,2,2,3,1,0
2514761,1,1,1,0,0
2514763,2,2,1,0,0
2514765,1,1,1,0,0
2514773,3,3,4,0,0
2514778,1,1,1,0,0
2514786,2,2,2,1,0
2514789,1,1,2,1,0
2514790,1,1,1,0,0
2514794,1,1,1,0,0
2514799,1,1,0,0,0
2514800,1,1,1,0,0
2514803,1,1,1,0,0
2514804,1,1,1,0,0
2514811,2,2,1,0,0
2514812,1,1,1,0,0
2514815,1,1,1,1,0
2514825,1,1,1,0,0
2514830,1,1,3,2,0
2514832,1,1,4,0,0
2514836,1,1,1,0,0
2514839,1,1,1,0,0
2514842,1,1,1,0,0
2514843,1,1,1,0,0
2514844,1,1,1,0,0
2514846,2,2,1,0,0
2514855,1,1,1,0,0
2514856,2,2,2,0,0
2514857,2,2,1,0,0
2514858,1,1,1,0,0
2514860,3,3,1,0,0
2514861,3,3,1,0,0
2514862,1,1,1,0,0
2514865,1,1,2,0,0
2514866,2,2,1,0,0
2514871,1,1,1,0,0
2514878,2,2,0,0,0
2514880,1,1,1,0,0
2514887,1,1,0,0,0
2514889,1,1,1,0,0
2514892,1,1,1,0,0
2514893,1,1,2,1,0
2514898,1,1,1,0,0
2514900,2,2,1,0,0
2514901,1,1,1,0,0
2514912,1,1,6,3,0
2514913,1,1,1,0,0
2516433,2,2,2,0,2
2517025,3,3,6,4,2
2518756,2,3,4,0,2
2523394,33,33,7,2,1
2514999,2,2,2,0,1
2515059,2,2,1,0,1
2516648,2,2,2,0,1
2519336,2,2,3,0,1
2519903,2,2,6,2,1
2521912,2,2,1,0,1
2514915,1,1,1,0,0
2514926,1,1,1,0,0
2514927,1,1,1,0,0
2514928,1,1,1,0,0
2514929,2,2,1,0,0
2514930,2,2,1,0,0
2514931,1,1,0,0,0
2514933,1,1,2,0,0
2514935,1,1,8,6,0
2514941,2,2,1,0,0
2514944,1,1,1,0,0
2514956,1,1,1,0,0
2514960,1,1,1,0,0
2514965,1,1,0,0,0
2514966,1,1,1,0,0
2514969,1,1,1,0,0
2514977,1,1,1,0,0
2514981,1,1,1,0,0
2514982,1,1,1,0,0
2514983,5,5,1,0,0
2514984,2,2,0,0,0
2514986,1,1,3,3,0
2514987,1,1,1,0,0
2514997,2,2,1,0,0
2515002,1,1,1,0,0
2515013,2,2,1,0,0
2515015,1,1,1,0,0
2515016,1,1,1,0,0
2515020,2,2,1,0,0
2515021,1,1,0,0,0
2515023,1,1,1,0,0
2515025,2,2,2,0,0
2515026,1,2,6,4,0
2515031,2,2,1,0,0
2515042,1,1,1,0,0
2515052,1,1,2,0,0
2515053,1,1,1,0,0
2515056,1,1,1,0,0
2515057,1,1,0,0,0
2515064,1,1,1,0,0
2515068,1,1,1,0,0
2515070,1,1,2,1,0
2515077,1,1,2,0,0
2515080,1,1,1,0,0
2515082,1,1,1,0,0
2515091,1,1,5,0,0
2515095,1,1,1,0,0
2515108,1,1,1,0,0
2515110,1,1,1,0,0
2515111,4,4,1,0,0
2515117,1,1,1,0,0
2515123,1,1,1,0,0
2515124,1,1,0,0,0
2515132,1,1,2,1,0
2515134,1,1,1,0,0
2515136,1,1,2,0,0
2515137,1,1,1,0,0
2515140,1,1,1,0,0
2515143,1,1,2,0,0
2515147,1,1,1,0,0
2515152,1,1,0,0,0
2515157,1,1,1,0,0
2515159,1,1,1,0,0
2515167,1,1,1,0,0
2515174,1,1,0,0,0
2515175,1,1,1,0,0
2515178,1,1,2,2,0
2515182,3,3,1,2,0
2515184,1,1,1,0,0
2515189,1,1,1,0,0
2515195,1,1,1,0,0
2515197,1,2,1,0,0
2515199,1,1,4,2,0
2515201,1,1,1,0,0
2515208,1,1,1,0,0
2515214,1,1,1,0,0
2515215,1,1,1,0,0
2515225,2,2,1,0,0
2515228,1,1,1,0,0
2515229,1,1,2,0,0
2515232,1,1,2,0,0
2515235,1,1,2,1,0
2515236,1,1,1,0,0
2515243,1,1,2,1,0
2515246,1,1,1,0,0
2515254,1,1,1,0,0
2515264,1,1,1,0,0
2515270,2,2,4,0,0
2515273,1,1,1,0,0
2515275,1,1,1,0,0
2515276,1,1,3,0,0
2515277,1,1,1,0,0
2515279,1,1,1,0,0
2515281,1,1,2,0,0
2515287,1,1,1,0,0
2515293,1,1,1,0,0
2515296,1,1,1,0,0
2515299,2,2,0,0,0
2515301,2,2,1,0,0
2515303,1,1,2,0,0
2515304,1,1,2,1,0
2515309,2,2,2,0,0
2515324,1,1,1,0,0
2515327,1,1,1,0,0
2515334,1,1,1,0,0
2515341,1,1,2,1,0
2515342,2,2,1,0,0
2515349,1,1,1,0,0
2515351,1,1,1,0,0
2515353,1,2,2,1,0
2515354,1,1,2,1,0
2515358,2,2,1,0,0
2515359,2,2,1,0,0
2515361,1,1,1,0,0
2515362,1,1,2,0,0
2515365,2,2,1,0,0
2515367,2,2,1,0,0
2515368,2,2,1,0,0
2515370,1,1,0,0,0
2515372,2,2,1,0,0
2515376,2,2,7,3,0
2515385,1,1,3,1,0
2515387,1,1,12,5,0
2515391,2,3,1,0,0
2515394,1,1,1,0,0
2515399,1,1,1,0,0
2515401,1,1,1,1,0
2515403,1,1,4,2,0
2515405,2,2,1,0,0
2515406,1,1,1,0,0
2515408,1,1,1,0,0
2515410,1,1,0,1,0
2515412,2,2,2,0,0
2515415,1,1,1,0,0
2515423,1,1,3,1,0
2515424,1,1,1,0,0
2515433,2,2,2,0,0
2515439,2,2,0,0,0
2515440,1,1,1,0,0
2515454,2,2,1,0,0
2515474,1,1,0,0,0
2515490,1,1,2,1,0
2515502,1,1,1,0,0
2515507,1,1,2,1,0
2515512,1,1,1,0,0
2515519,1,1,1,0,0
2515539,2,2,13,11,0
2515552,1,1,1,0,0
2515561,1,1,1,0,0
2515568,1,1,1,0,0
2515569,2,2,1,0,0
2515607,1,1,1,0,0
2515608,1,1,2,1,0
2515613,1,1,2,0,0
2515623,2,4,4,3,0
2515625,1,1,1,0,0
2515627,1,1,1,0,0
2515643,1,1,1,0,0
2515652,1,1,1,0,0
2515672,1,1,1,0,0
2515673,1,1,2,0,0
2515687,1,1,1,0,0
2515695,1,1,1,0,0
2515701,1,1,1,0,0
2515704,1,1,1,0,0
2515709,4,4,1,0,0
2515740,1,2,3,0,0
2515768,1,1,3,1,0
2515784,2,4,5,3,0
2515800,1,1,2,0,0
2515811,1,1,3,2,0
2515841,1,1,1,0,0
2515846,2,2,1,0,0
2515858,1,1,0,0,0
2515874,1,1,1,0,0
2515910,1,1,1,0,0
2515929,1,1,0,0,0
2515936,1,1,1,0,0
2515940,1,1,1,0,0
2515948,1,1,3,1,0
2515962,1,1,1,0,0
2515963,1,1,1,0,0
2515964,1,1,3,1,0
2515965,2,2,1,0,0
2515983,1,1,1,0,0
2515996,1,1,1,0,0
2516000,1,1,1,0,0
2516003,1,1,1,0,0
2516015,1,1,0,0,0
2516019,1,1,0,0,0
2516029,2,2,1,0,0
2516036,1,1,1,0,0
2516046,1,1,1,0,0
2516052,2,2,2,0,0
2516056,1,1,1,0,0
2516063,2,2,1,0,0
2516078,1,1,1,0,0
2516090,1,1,0,0,0
2516105,1,1,0,0,0
2516116,2,3,3,3,0
2516137,1,1,1,0,0
2516156,1,1,0,0,0
2516161,1,1,1,0,0
2516163,1,1,1,0,0
2516182,1,1,4,1,0
2516184,1,1,2,1,0
2516192,1,1,1,0,0
2516228,1,1,1,0,0
2516240,2,2,2,1,0
2516249,1,1,1,0,0
2516251,1,1,1,0,0
2516258,1,1,1,1,0
2516261,1,1,1,0,0
2516269,1,1,1,0,0
2516281,1,1,1,1,0
2516282,1,1,1,0,0
2516283,2,2,3,1,0
2516284,3,3,1,0,0
2516293,1,1,3,1,0
2516341,1,1,1,0,0
2516343,1,1,0,0,0
2516345,1,1,2,1,0
2516350,1,1,0,0,0
2516353,1,1,1,0,0
2516394,1,1,1,0,0
2516438,1,1,3,0,0
2516446,1,1,1,0,0
2516448,1,1,1,0,0
2516452,1,1,2,0,0
2516461,1,1,1,0,0
2516479,1,1,1,2,0
2516491,2,2,1,0,0
2516493,1,1,1,0,0
2516497,1,1,2,0,0
2516527,1,1,3,2,0
2516534,1,1,1,0,0
2516537,1,1,4,1,0
2516540,1,1,1,0,0
2516547,1,1,1,0,0
2516551,1,1,0,0,0
2516554,1,1,1,0,0
2516559,1,1,1,0,0
2516597,1,1,0,0,0
2516608,1,1,2,1,0
2516647,1,1,2,0,0
2516668,1,1,1,0,0
2516684,1,1,1,0,0
2516695,1,1,4,2,0
2516704,1,1,1,0,0
2516718,1,1,1,0,0
2516726,1,1,0,0,0
2516732,1,1,1,0,0
2516757,1,1,1,0,0
2516763,2,2,1,1,0
2516772,1,1,1,0,0
2516776,1,1,1,0,0
2516796,1,1,1,0,0
2516814,1,1,0,0,0
2516829,1,1,1,0,0
2516840,1,1,1,0,0
2516863,1,1,3,0,0
2516868,1,1,1,0,0
2516892,3,3,3,0,0
2516896,1,2,2,0,0
2516899,1,1,12,9,0
2516921,1,1,1,0,0
2516944,1,1,1,0,0
2516960,1,1,1,0,0
2516972,1,1,2,1,0
2516989,1,1,1,0,0
2517006,5,5,1,0,0
2517065,1,2,5,0,0
2517074,1,1,2,1,0
2517089,1,1,1,0,0
2517130,2,2,7,1,0
2517142,1,1,1,0,0
2517145,1,1,2,0,0
2517186,1,1,1,0,0
2517195,1,1,1,0,0
2517204,1,1,2,0,0
2517211,1,1,1,0,0
2517220,1,1,1,0,0
2517224,1,1,1,0,0
2517242,1,1,1,0,0
2517244,1,1,3,0,0
2517260,3,3,1,0,0
2517275,1,1,0,0,0
2517281,1,1,1,0,0
2517283,1,1,1,0,0
2517287,1,1,1,0,0
2517291,1,1,1,0,0
2517331,1,1,1,0,0
2517348,2,2,2,0,0
2517383,3,3,1,0,0
2517386,1,1,1,0,0
2517389,1,1,0,0,0
2517393,1,1,3,3,0
2517394,1,1,1,0,0
2517398,1,1,2,0,0
2517410,1,1,2,0,0
2517448,1,1,1,0,0
2517463,1,1,0,0,0
2517473,1,1,1,0,0
2517479,1,1,4,0,0
2517557,1,1,2,0,0
2517571,2,2,1,0,0
2517584,1,1,0,0,0
2517601,1,1,1,0,0
2517624,1,1,1,0,0
2517629,1,1,1,0,0
2517630,1,1,0,0,0
2517634,1,1,1,0,0
2517640,1,1,1,0,0
2517658,1,1,1,1,0
2517690,1,1,1,0,0
2517702,1,1,1,0,0
2517710,1,1,0,0,0
2517765,1,1,1,0,0
2517767,1,1,1,0,0
2517777,1,1,2,1,0
2517778,1,1,0,0,0
2517804,1,1,2,1,0
2517807,3,3,3,0,0
2517816,1,1,0,0,0
2517821,1,1,1,0,0
2517827,1,1,1,0,0
2517853,2,2,1,0,0
2517868,1,1,1,0,0
2517908,1,1,1,1,0
2517926,1,1,3,2,0
2517954,1,1,1,0,0
2517971,1,1,1,0,0
2517974,1,1,1,0,0
2517981,1,1,1,0,0
2517986,2,2,1,0,0
2517987,2,2,1,0,0
2517993,1,1,1,0,0
2517999,2,2,1,0,0
2518001,2,2,1,0,0
2518002,2,2,1,0,0
2518007,2,2,1,0,0
2518015,2,2,1,0,0
2518020,2,2,1,0,0
2518035,1,2,1,0,0
2518050,2,2,1,0,0
2518060,1,1,1,0,0
2518093,2,2,3,0,0
2518098,1,1,2,0,0
2518104,1,2,2,1,0
2518110,1,1,2,1,0
2518112,1,1,2,1,0
2518116,1,1,1,0,0
2518154,1,1,1,0,0
2518190,2,2,2,0,0
2518199,1,1,7,3,0
2518209,1,1,1,0,0
2518257,1,1,0,0,0
2518261,1,1,4,1,0
2518267,2,2,1,0,0
2518274,2,2,0,0,0
2518298,1,1,2,0,0
2518314,1,1,1,0,0
2518368,1,1,0,0,0
2518387,1,1,2,0,0
2518394,2,2,1,0,0
2518420,2,2,3,3,0
2518429,1,1,2,1,0
2518468,1,1,2,0,0
2518475,1,1,2,0,0
2518493,1,1,0,0,0
2518505,1,1,1,0,0
2518520,2,2,1,0,0
2518545,2,2,6,2,0
2518574,1,1,1,0,0
2518587,2,2,1,0,0
2518644,1,1,1,0,0
2518650,1,1,3,0,0
2518658,1,1,1,0,0
2518664,1,1,1,0,0
2518679,1,1,1,0,0
2518707,1,1,4,2,0
2518750,2,2,1,0,0
2518768,3,3,1,0,0
2518784,1,1,1,0,0
